,Text,Target
239,"My son was admitted to Jaypee Hospital for an appendicitis operation. The hospital kept my son in a ward with the covid-19 patient for 5 days and suppressed the information. Now my son and wife both have COVID symptoms. My son is a 13-year-old kid. Due to the hospitals criminal negligence, my son and wife both are suffering from a life-threatening disease. I have also filed a police complaint in sector 135 police station, Noida but seems SHO is highly appreciative of the hospital so I doubt an action.\n\nIt\xe2\x80\x99s a case of criminal negligence whereby the life of my teenage son and the whole family was endangered for sheer profiteering. Only after paying their Bills and discharge it got revealed to me. They harassed me for four hours and threatened me not to make any complaint about this. They did not even pay heed to my requests for Covid testing of my son who is barely over his surgery and me. We were left stranded and humiliated. I fear that this criminal negligence and illegal profiteering is going on in this Hospital with other patients too.\n\nMy whole family is battling mentally and physically. Any mishap will be on the hospital and the administration which hasnt responded in anyways. """,0
240,"Im Rupali Singh Recruiting for PAN #INDIA.\nApply at :https://lnkd.in/gZGscPd\nPlease Hit like or comment \xe2\x80\x98Interested\xe2\x80\x99 so that I can review your profile.\n6138 \xe2\x80\x93 Vacancies\n278 \xe2\x80\x93 Jobs\n161 \xe2\x80\x93 Recruiters\n13590\xe2\x80\x93 Candidates\nFor any further query, kindly call us at 011-45000144 """,0
241,"Allow the Business Designz experts increase the inflow of quality traffic to your site, using white hat SEO techniques.\n\nVisit us at ",0
242,"This is one of my older posts, Its almost a year now. Time flies..\n\nAround 4 years ago I also used to visit LinkedIn.com and scroll through the feeds and everyone seemed to be so happy, sharing their news about selection in companies like Amazon, Facebook, Google, Cool Startups, Microsoft, Service based firms etc.\n\nThere were also some set of people talking about their achievements in Masters from reputed institution, Code Challenges, Innovation and much more.\n\nI used to see title below the names of people and then used to peek into their profile to know about their journey. Literally I felt so down, always used to compare myself with them.\n\nNow after 4 years I feel like there was no difference at all, its just that the nights I was sleeping they were awake working hard, and I knew I was late so when they were sleeping I was awake working hard...\n\nSo yeah, never feel you are different or incapable, just a spark is all you need ! !\n\n:) ",0
243,"I bought $100 worth of doge 2 years ago and it\xe2\x80\x99s now worth $10,000!\n\nToo bad I sold it for $78 in 2019 \xf0\x9f\xa5\xb2\n\n#dogecoin #doge #investing #crypto ",0
244,"Hi Connections,\n\nMy brother is looking for a job as a fresher.\nHe has completed his B.E in computer science from chitkara University in 2020.\nHis technical skills involve python, java , SQL, javascript, html, css.\nPlease let me know if there is any opening for fresher in your organization.\nIf not, please like and comment on this post for better reach. ",1
245,"Startup vs Corporate, Part II: Shortlisting & Interviews\n\n*Startup:*\n1\xef\xb8\x8f\xe2\x83\xa3 What new you did at your previous work?\n2\xef\xb8\x8f\xe2\x83\xa3 Your open source project is awesome. How did you derive the solution?\n3\xef\xb8\x8f\xe2\x83\xa3 Questions in details about framework/tech stack the startup uses.\n4\xef\xb8\x8f\xe2\x83\xa3 Tell me more about your hackathon idea.\n5\xef\xb8\x8f\xe2\x83\xa3 Do you know about our products/CEO?\n\n*Corporate:*\n1\xef\xb8\x8f\xe2\x83\xa3 Whats your college/branch/cgpa?\n2\xef\xb8\x8f\xe2\x83\xa3 How good is your coding profile?\n3\xef\xb8\x8f\xe2\x83\xa3 Solve this dsa question optimally in less than 15 min.\n4\xef\xb8\x8f\xe2\x83\xa3 Why do you want to work for us?\n5\xef\xb8\x8f\xe2\x83\xa3 Do you know our work culture/leadership principles/googlyness? """,0
246,"Dear Folks,\n\nIf anyone is interested in Business Development Executive (BDE) profile, kindly DM.\n\nFreshers can also apply.\n\nNote: IT background will be preferred. ",1
247,2019-2021 graduates will be some of the most resilient graduating classes we have ever had.\n\nWhy is that?\n\nThey are up against:\n\n- The Covid Pandemic\n- A Declining Job Market\n- Open Hiring Discrimination\n- Missed Networking & College Opportunities\n- Competition with Experienced Hires for Entry-Level Roles\n\nAnyone that graduated recently should be PROUD.\n\nYou will be forever-known as someone that graduated during the most crazy of times.\n\nAnd STILL became successful. ,0
248,"*Job Referral at Flipkart*\n\nSearch Engineering Team at Flipkart is looking for passionate folks to join the team where it solves myriad of interesting & challenging problems, ranging from highly distributed low latency systems, semantic understanding, Personalisation systems to conversational platforms.\n\nAll this seems more exciting & challenging when you have to solve them at humongous scale. If you want to be part of this exciting journey to define the future of e-commerce search in India, you can apply for this job.\n\nLink in comment. \xf0\x9f\x91\x87\n\nNote:\n- This will be an employee referral.\n- Applying doesnt guarantee an interview call.\n- Current students are not eligible.\n\ncc: """,1
249,"Nestl\xc3\xa9 India rolls out Nesternship 2.0 with 1000 internship opportunities in 2021 to enhance the competence and employability of the youth in India.\n\nThis internship will offer experiential learning to empower you with skills and to make you future-ready.\n\nYou will be assigned a mentor from Nestl\xc3\xa9 to guide you during the course of your internship.\n\nNesternship will also offer a platform for developing your soft skills through various pre-recorded or classroom sessions.\n\nThis summer, 350 internships are available across Marketing, HR, Finance, IT, Supply Chain, Sales, Engineering, Quality, Food Technology, Production, Legal, Sustainability, and Corporate affairs.\n\nTo learn more and apply (starts 22nd April), head over to ",1
250,PYTHON WORKSHOP 2021\n\nDAY 1 : - 17/04/2021\n\n> What is Programming Language?\n\n> What do you mean by Compiler & Interpreter?\n\n> Is python compiler or interpreter ?\n\n> What is Variable?\n\n> Difference between program & process?\n\n> What is IDLE?\n\n> Define String?\n\n> What is Module & Package in Python?\n\n> To run OS application through python script which module we will use?\n\n> What is Function? ,0
251,I\xe2\x80\x99m hiring Strong SDE 2s for my team @ Amazon Hyderabad. Please share me any referrals. ,1
252,"DROPPING OUT FROM COLLEGE !\nA new big trend?\n\nI see a lot of kids aspiring to do something great in their lives, but dont you think, is getting a basic degree not relevant here? """,0
253,"This is insane, we have 4 unicorns in 3 days.\n\nApril 5 Meesho\n\nApril 6 CRED\n\nApril 7 and\n\nThis is some crazy time for India \xf0\x9f\x87\xae\xf0\x9f\x87\xb3\n\nI hope to spend more on Groww than on Cred. Currently its the other way round \xf0\x9f\x92\xb2\n\nWe need to start celebrating startup stories , fundings, acquisitions, mergers, because they are here making our life easier, creating jobs, innovating constantly, changing corporate culture and bringing a lot more changes that matter. """,0
254,"From the paradise hamlet of Kasol.. we brought back memories of thrilling treks, delicious food , (scary bus rides ).. and our very own BD consultant Parth. Welcome to team IV.\n\n#interviewvector #team #businessdevelopment ",0
255,Details: https://bit.ly/3snrRLO ; Join Internship Alerts Group via https://bit.ly/joinoc_\n_\n\nDeloitte is hiring Interns\n\xe2\x80\xa2Paid Internship\n\xe2\x80\xa2Work from Home till situation improves!\n\nDo share in network & join OPPORTUNITY CELL via for more such opportunities ,1
256,"VERY IMPORTANT ANNOUNCEMENT\nWhiteHatJr\xe2\x80\x99s case against me was listed yesterday (9th April).\nNothing happened. Got next hearing date, \xe0\xa4\xa4\xe0\xa4\xbe\xe0\xa4\xb0\xe0\xa5\x80\xe0\xa4\x96 25th May.\n\nWhile the culprits are busy rebranding the WhiteHat Jr scam as BYJUS Future School in an attempt to wipe off their misdeeds, I have to keep proving myself innocent over their false defamation charges.\n\nMaybe this is why parents are usually reluctant going legal against such fraud companies, they put people under such mental stress.\nInstead of accepting their mistakes, first, they removed my 18 videos from , 2 YouTube channels suspended, 2 accounts permanently suspended for weeks, two handles banned, suspended, this profile was also suspended twice for weeks, 2 of my LinkedIn articles on Panzy Saran incident were taken down, and now this.\n\nWhy should only I be the one defending myself in court?\nNow I will also be filing my case against and all those who aid them suppress the truth. You just cant scam Indian parents and then harass those who raise voice against that. Mazak bana rakha hai.\nWhen there will be cross-questioning from Karan Bajaj and Byju Raveendran in court, then we will see how the media covers up for them. """,0
257,"Hello everyone,\nRecently I was researching a lot about different sorting algorithms. It is quite fascinating to know that how the same thing can be done in so many different ways. But at the same time all the algorithms have some unique features which sets all of them apart.\nThe sorting algorithms which I explored are -\n1) Quick Sort\n2) Merge Sort\n3) Selection Sort\n4) Bubble Sort\n5) Insertion Sort\n6) Cycle Sort\n7) Bucket Sort\n8) Counting Sort\n9) Radix Sort\n10) Heap Sort\n\nI will keep on exploring more.\nComment down below how many sorting algorithms you guys know.\nCheers :) ",0
258,"Whenever a candidate asked me for a job,\nNo matter, If I have openings or not,\n\nI asked them for their resume,\n\nand every weekend I forward all the resumes to the recruiters group.\n\nand believe me, If even a single candidate got a job, my all efforts get successful.\n\nNo matter, you have opportunity or not\n\nAlways like and comment on job seekers posts,\nYou can easily forward CV of jobseekers in your recruiter\n\nIf you are looking for job change apple here- """,0
259,"Hello everyone,\nI am glad to share my story of preparing for GATE EC 2021 with FindMyTest\xe2\x84\xa2 team.\nCheck it out. I hope that my little experience will help future aspirants especially third-year students. ",0
260,"I am desperately searching for a job from the past five months but have not got any positive response . I have posted multiple times here but not getting help.I am in need of job of an urgent basis as I have some issues.\n\nPlease its a request if anyone could help.Dont only like the post but if possible comment and share on your wall if possible.Maybe your one comment can help me in getting a job.\n\nNotice Period:Immediate joiner(Fine as a fresher also)\n\nExperience: 2.2 years\n\nMail:\n\nLocation:Pune/Bangalore/Mumbai\n\nSkills:Devops,AWS\n\nInterests: Data Analyst/Testing/Devops Engineer\n\nCertifications:\n\n1.Programming in C(NIIT)\n2.Programming in Java(NIIT)\n3.Ulimate Bootcamp(SQL):Beginner to Expert(Udemy)\n4.AWS and Devops(Currently Pursuing) """,0
261,"Full-Form of GOOGLE For All Of Us :)\n\nG - Great\nO - Opportunity And\nO - Opening To\nG - Genuinely\nL - Learn For\nE - Everyone\n\nWe learn a lot by googling stuff every day :) """,0
262,"\xf0\x9f\x94\xb9 One of the most sustainable buildings in the country.\n\xf0\x9f\x94\xb9 Braille implemented throughout the building.\n\xf0\x9f\x94\xb9 Customisable, flexible workspaces.\nAt the end of 2020, Microsoft opened its state-of-the-art campus in Herzliya, Israel.\n. ",0
263,"Hiring Product Marketing Interns at Khatabook.\n\nJD :\n\nCreate and Execute multiple engagement campaigns via push notifications ,SMEes and other channels for various products qns features for the Khatabook user base.\n\nInterested candidates can share their CVs -\n\nCheers, """,1
264,"#opening #internship Get paid to learn!\n\nMost of the time, 1-2 month internship is not enough to learn and make anything valuable.\n\nWe have 50+ top creators from India & US in Digital Marketing, Sales, Data Science, Software, Product Management, Design, Writing & Communication.\n\nThey have committed to train and work with interns who can learn fast & execute things.\n\nMOST importantly youll learn how the Creator Economy is changing the world.\n\nAND youll earn a recurring income.\n\nIf you are looking for internship or a career switch, this is for you. To ensure quality, we would be taking only 100 people.\n\nTag a friend who might be interested\n\n\nUpdate: Please fill this application form and well get back ASAP :\n\nDue to the huge response, replying to comments will take a while. Fill the form for a faster callback. """,1
265,"Your result will never be directly proportional to the amount of hard work that you have done.\n\nIt will be directly proportional to the amount of hard work, your luck, your health at that particular moment and demand.\n\nYou may be the best in everything but will not get what you want immediately but if you will keep trying, you will get it definitely.\n\nThese are hard times and everyone is putting their efforts to get a good job. The supply is really high and the demand is very less, so don\t get demotivated if you got rejected after doing everything good. Just learn and analyse your mistakes and move on and eventually everything will fall at its place.\n\nYou have all the right to be demotivated, lost or cry for some time but do come back to work harder. Interview preparation is not about being enthusiastic all the time. You can feel sometimes that this is not your cup of tea, but at that moment you need to deal it with patience and perseverance.\n\n""Success is nothing but another chapter of failure.""",0
266,"Every time I open Linkedin, I see professionals from tech/management backgrounds write about how students graduating in the pandemic are incredibly resilient and the pandemic has prepared them for any possible workplace pressure and why they would make fantastic assets to the organization. To be really frank, this romanticization of struggle and pain is just so upsetting. Students graduating in 2020 and 2021 are anxious, depressed, incredibly stressed, dealing with isolation and persisting uncertainty. We are literally hanging by a thread. People who can, ought to be hiring/helping/mentoring graduating batches because its the kind and responsible thing to do during a global pandemic - not to derive some utility from them and capitalise on struggle.\n\nEdit : Didnt expect such an overwhelming response, for so many people to resonate with what I thought was a personal frustration. However, as terrible as our situation is, even to be in higher education or sitting for interviews is a privilege at this point in India. While youre here, would urge you to take a look at Anubhutis work in Maharashtra especially aimed at helping disfranchised who are ineligible for goverment support during these precarious times. """,0
267,"Hello connections,\n\nI am glad to share that i have successfully completed the #task7 of my ongoing Data Science and Business Analytics internship with as a part of Graduate Rotational Internship Program\n\n\nTASK 7 -Stock Market Prediction using Numerical and Textual Analysis\nObjective: Create a hybrid model for stock price/performance prediction using numerical analysis of historical stock prices, and sentimental analysis of news headlines\n\n\xe2\x97\x8f Stock to analyze and predict - SENSEX (S&P BSE SENSEX)\n\n\xe2\x97\x8f Download historical stock prices from\n\n\xe2\x97\x8f Download textual (news) data from\n\nGitHub:\nYoutube:\n\nplease evaluate my task... ",0
268,"""Optimize for a workplace with great work life balance"".\nThis is such a double-edged advice to a young professional. Most great engineers I see around myself, went all out building skills when they entered their first job.\nI myself worked 12+ hours per day in my first job, and slowly I came to a stage where I had to work less than 4-5 hours getting my work done (because I got better at doing my work).\n\nI know I am going to get some social media flak for this, but this is important to be called out. If work life balance is important to you, learn and earn work life balance. Your career is a 40 year long journey. Don\t start optimising too early. ",0
